date,trades_count,pnl_day_dollars,equity_eod
2020-09-11,0,0.0,17142.5
2020-09-12,0,0.0,17142.5
2020-09-13,0,0.0,17142.5
2020-09-14,1,2520.0,19662.5
2020-09-15,1,-960.0,18702.5
2020-09-16,0,0.0,18702.5
2020-09-17,0,0.0,18702.5
2020-09-18,0,0.0,18702.5
2020-09-19,0,0.0,18702.5
2020-09-20,1,-920.0,17782.5
2020-09-21,0,0.0,17782.5
2020-09-22,1,-880.0,16902.5
2020-09-23,0,0.0,16902.5
2020-09-24,1,-840.0,16062.5
2020-09-25,0,0.0,16062.5
2020-09-26,0,0.0,16062.5
2020-09-27,1,-800.0,15262.5
2020-09-28,2,1440.0,16702.5
2020-09-29,1,-800.0,15902.5
2020-09-30,1,-760.0,15142.5
2020-10-01,1,-720.0,14422.5
2020-10-02,0,0.0,14422.5
2020-10-03,0,0.0,14422.5
2020-10-04,0,0.0,14422.5
2020-10-05,0,0.0,14422.5
2020-10-06,1,2160.0,16582.5
2020-10-07,0,0.0,16582.5
2020-10-08,1,-800.0,15782.5
2020-10-09,1,2280.0,18062.5
2020-10-10,0,0.0,18062.5
2020-10-11,0,0.0,18062.5
2020-10-12,1,-880.0,17182.5
2020-10-13,1,-840.0,16342.5
2020-10-14,1,-800.0,15542.5
2020-10-15,1,-760.0,14782.5
2020-10-16,1,-720.0,14062.5
2020-10-17,0,0.0,14062.5
2020-10-18,1,280.5,14343.0
2020-10-19,1,2040.0,16383.0
2020-10-20,0,0.0,16383.0
2020-10-21,2,5160.0,21543.0
2020-10-22,1,-1040.0,20503.0
2020-10-23,2,-1960.0,18543.0
2020-10-24,0,0.0,18543.0
2020-10-25,0,0.0,18543.0
2020-10-26,1,2760.0,21303.0
2020-10-27,0,0.0,21303.0
2020-10-28,1,-1040.0,20263.0
2020-10-29,0,0.0,20263.0
2020-10-30,0,0.0,20263.0
2020-10-31,0,0.0,20263.0
2020-11-01,0,0.0,20263.0
2020-11-02,1,-1000.0,19263.0
2020-11-03,0,0.0,19263.0
2020-11-04,0,0.0,19263.0
2020-11-05,0,0.0,19263.0
2020-11-06,1,-960.0,18303.0
2020-11-07,0,0.0,18303.0
2020-11-08,0,0.0,18303.0
2020-11-09,1,-880.0,17423.0
2020-11-10,0,0.0,17423.0
2020-11-11,0,0.0,17423.0
2020-11-12,0,0.0,17423.0
2020-11-13,0,0.0,17423.0
2020-11-14,0,0.0,17423.0
2020-11-15,0,0.0,17423.0
2020-11-16,1,-840.0,16583.0
2020-11-17,1,-800.0,15783.0
2020-11-18,2,-1003.0,14780.0
2020-11-19,0,0.0,14780.0
2020-11-20,1,-720.0,14060.0
2020-11-21,0,0.0,14060.0
2020-11-22,0,0.0,14060.0
2020-11-23,0,0.0,14060.0
2020-11-24,0,0.0,14060.0
2020-11-25,2,-1320.0,12740.0
2020-11-26,0,0.0,12740.0
2020-11-27,0,0.0,12740.0
2020-11-28,0,0.0,12740.0
2020-11-29,0,0.0,12740.0
2020-11-30,2,1080.0,13820.0
2020-12-01,1,-680.0,13140.0
2020-12-02,0,0.0,13140.0
2020-12-03,0,0.0,13140.0
2020-12-04,0,0.0,13140.0
2020-12-05,0,0.0,13140.0
2020-12-06,1,-640.0,12500.0
2020-12-07,1,-600.0,11900.0
2020-12-08,0,0.0,11900.0
2020-12-09,0,0.0,11900.0
2020-12-10,1,-560.0,11340.0
2020-12-11,1,-560.0,10780.0
2020-12-12,0,0.0,10780.0
2020-12-13,1,-520.0,10260.0
2020-12-14,1,1440.0,11700.0
2020-12-15,2,-1080.0,10620.0
2020-12-16,1,1560.0,12180.0
2020-12-17,1,-600.0,11580.0
2020-12-18,1,1680.0,13260.0
2020-12-19,0,0.0,13260.0
2020-12-20,1,-640.0,12620.0
2020-12-21,1,-600.0,12020.0
2020-12-22,0,0.0,12020.0
2020-12-23,0,0.0,12020.0
2020-12-24,0,0.0,12020.0
2020-12-25,0,0.0,12020.0
2020-12-26,0,0.0,12020.0
2020-12-27,0,0.0,12020.0
2020-12-28,0,0.0,12020.0
2020-12-29,1,-600.0,11420.0
2020-12-30,1,-560.0,10860.0
2020-12-31,0,0.0,10860.0
2021-01-01,0,0.0,10860.0
2021-01-02,0,0.0,10860.0
2021-01-03,0,0.0,10860.0
2021-01-04,0,0.0,10860.0
2021-01-05,1,-520.0,10340.0
2021-01-06,2,960.0,11300.0
2021-01-07,1,1680.0,12980.0
2021-01-08,0,0.0,12980.0
2021-01-09,0,0.0,12980.0
2021-01-10,1,-640.0,12340.0
2021-01-11,0,0.0,12340.0
2021-01-12,1,-600.0,11740.0
2021-01-13,0,0.0,11740.0
2021-01-14,0,0.0,11740.0
2021-01-15,0,0.0,11740.0
2021-01-16,0,0.0,11740.0
2021-01-17,1,1680.0,13420.0
2021-01-18,1,-640.0,12780.0
2021-01-19,1,-600.0,12180.0
2021-01-20,2,3840.0,16020.0
2021-01-21,0,0.0,16020.0
2021-01-22,2,-1560.0,14460.0
2021-01-23,0,0.0,14460.0
2021-01-24,0,0.0,14460.0
2021-01-25,2,-1400.0,13060.0
2021-01-26,1,1920.0,14980.0
2021-01-27,0,0.0,14980.0
2021-01-28,0,0.0,14980.0
2021-01-29,0,0.0,14980.0
2021-01-30,0,0.0,14980.0
2021-01-31,1,-720.0,14260.0
